"","x"
"1903",103.5
"1904",135
"1905",128.818181818182
"1906",124
"1907",125.545454545455
"1908",122
"1909",119.428571428571
"1910",137
"1911",115
"1912",128
"1913",113.5
"1914",119
"1915",110.333333333333
"1916",116.333333333333
"1917",107.666666666667
"1918",111.666666666667
"1919",NA
"1920",111.666666666667
"1921",85
"1922",101
"1923",88
"1924",122
"1925",162
"1926",138.5
"1927",136.5
"1928",114
"1929",115
"1930",110.5
"1931",112
"1932",113.5
"1933",117.75
"1934",109.5
"1935",114
"1936",108.8
"1937",128.75
"1938",110.333333333333
"1939",120.5
"1940",102
"1941",133.25
"1942",117.666666666667
"1943",162
"1944",168
"1945",126.25
"1946",166
"1947",124.4
"1948",138.75
"1949",111.8
"1950",131.5
"1951",104.2
"1952",126.75
"1953",108.666666666667
"1954",121
"1955",115.5
"1956",130.666666666667
"1957",138.6
"1958",144.4
"1959",130.5
"1960",135
"1961",128
"1962",140
"1963",125.666666666667
"1964",139
"1965",124.4
"1966",121.714285714286
"1967",112
"1968",101.375
"1969",139
"1970",108
"1971",100
"1972",NA
"1973",NA
"1974",130.333333333333
"1975",127
"1976",123.25
"1977",130.8
"1978",111.428571428571
"1979",122.6
"1980",108.333333333333
"1981",141.666666666667
"1982",100.333333333333
"1983",125
"1984",102.5
"1985",109.666666666667
"1986",126.5
"1987",99.2
"1988",122.5
"1989",89.75
"1990",117.5
"1991",87.75
"1992",115.5
"1993",109.333333333333
"1994",119
"1995",100.2
"1996",NA
"1997",81
"1998",131.428571428571
"1999",77
"2000",144.2
"2001",84.6666666666667
"2002",152.875
"2003",92.2
"2004",150.857142857143
"2005",143
"2006",145.166666666667
"2007",151
"2008",152.666666666667
"2009",144.75
"2010",145
"2011",136
"2012",120
"2013",136.4
"2014",111.75
"2015",129
"2016",119.571428571429
"2017",125.75
"2018",123.222222222222
"2019",108
"2020",128
"2021",109
"2022",126
"2023",100.25
"2024",128
"2025",94
"2026",128
"2027",89
"2028",86
"2029",NA
"2030",NA
"2031",NA
"2032",NA
"2033",104
"2034",108.5
"2035",136
"2036",116.333333333333
"2037",116.8
"2038",121.75
"2039",113
"2040",132.142857142857
"2041",109.2
"2042",117.25
"2043",108
"2044",100.6
"2045",102.3
"2046",83.6666666666667
"2047",98.375
"2048",113
"2049",106.666666666667
"2050",92
"2051",106.333333333333
"2052",135.6
"2053",100
"2054",119.4
"2055",131.25
"2056",116.444444444444
"2057",124.666666666667
"2058",129.428571428571
"2059",109.5
"2060",131.333333333333
"2061",113
"2062",140.666666666667
"2063",104.4
"2064",120.5
"2065",105.5
"2066",141
"2067",138
"2068",139
"2069",138
"2070",138.333333333333
"2071",NA
"2072",122.142857142857
"2073",117.666666666667
"2074",124.2
"2075",121.636363636364
"2076",125.333333333333
"2077",121.5
"2078",137
"2079",153.75
"2080",154.333333333333
"2081",166
"2082",123
"2083",127
"2084",124.75
"2085",107.25
"2086",149
"2087",102
"2088",127.75
"2089",103.142857142857
"2090",132
"2091",89
"2092",102
"2093",117.142857142857
"2094",121.666666666667
"2095",132.888888888889
"2096",119
"2097",134.6
"2098",131
"2099",122.857142857143
"2100",120.5
"2101",108.8
"2102",114.25
"2103",109.5
"2104",111.5
"2105",109
"2106",133.666666666667
"2107",NA
"2108",133.333333333333
"2109",NA
"2110",133.333333333333
"2111",131
"2112",124.2
"2113",134
"2114",143.5
"2115",129
"2116",148.333333333333
"2117",136.4
"2118",133.75
"2119",134.2
"2120",129.833333333333
"2121",122.75
"2122",121.285714285714
"2123",114
"2124",119.4
"2125",110.75
"2126",104.5
"2127",99.4
"2128",90.5
"2129",111.6
"2130",NA
"2131",122.4
"2132",NA
"2133",127.666666666667
"2134",NA
"2135",127.777777777778
"2136",126
"2137",109.6
"2138",99
"2139",120.666666666667
"2140",104.8
"2141",NA
"2142",106.166666666667
"2143",NA
"2144",99.6666666666667
"2145",NA
"2146",98
"2147",NA
"2148",NA
"2149",NA
"2150",NA
"2151",NA
"2152",151
"2153",108.5
"2154",134
"2155",NA
"2156",NA
"2157",143.888888888889
"2158",111
"2159",151.166666666667
"2160",119.875
"2161",130.666666666667
"2162",106.333333333333
"2163",106
"2164",106.6
"2165",109.375
"2166",103.75
"2167",105.166666666667
"2168",111
"2169",111
"2170",129.5
"2171",136.25
"2172",132.2
"2173",133.5
"2174",129.4
"2175",129
"2176",127.222222222222
"2177",120.25
"2178",124.8
"2179",113.25
"2180",121
"2181",111.25
"2182",120.714285714286
"2183",107.6
"2184",122
"2185",90.1666666666667
"2186",101.75
"2187",85.2
"2188",95.2
"2189",80.2
"2190",84.2
"2191",74.3333333333333
"2192",78.75
"2193",68
"2194",NA
"2195",68
"2196",69
"2197",NA
"2198",133
"2199",124
"2200",117.4
"2201",109
"2202",106.666666666667
"2203",106
"2204",108.5
"2205",124
"2206",105.4
"2207",113
"2208",99.3333333333333
"2209",120
"2210",92.3333333333333
"2211",93
"2212",94.3333333333333
"2213",NA
"2214",86.6666666666667
"2215",NA
"2216",103
"2217",NA
"2218",102.4
"2219",94
"2220",108.2
"2221",136.75
"2222",114.25
"2223",152.5
"2224",134
"2225",99
"2226",149.5
"2227",112.333333333333
"2228",169.5
"2229",155.666666666667
"2230",157.333333333333
"2231",127.166666666667
"2232",137
"2233",118
"2234",132.8
"2235",114.444444444444
"2236",135
"2237",117.125
"2238",121.5
"2239",130.777777777778
"2240",117.333333333333
"2241",131.375
"2242",133
"2243",117.666666666667
"2244",131.666666666667
"2245",122.25
"2246",114.75
"2247",117.2
"2248",115.166666666667
"2249",115
"2250",131.666666666667
"2251",121
"2252",90
"2253",101.5
"2254",NA
"2255",99
"2256",NA
"2257",116.833333333333
"2258",138
"2259",109
"2260",85
"2261",78
"2262",76
"2263",71
"2264",NA
"2265",128
"2266",127
"2267",112.4
"2268",102.333333333333
"2269",106.333333333333
"2270",125.222222222222
"2271",103
"2272",129.166666666667
"2273",105
"2274",147
"2275",117.857142857143
"2276",136.625
"2277",140
"2278",128.285714285714
"2279",144.333333333333
"2280",114.833333333333
"2281",111.5
"2282",124.2
"2283",106.75
"2284",127.333333333333
"2285",106.25
"2286",110.5
"2287",119.333333333333
"2288",137.75
"2289",135
"2290",115.25
"2291",144
"2292",107.75
"2293",110
"2294",142
"2295",125
"2296",143.5
"2297",139
"2298",137.75
"2299",132.5
"2300",NA
"2301",NA
"2302",NA
"2303",88
"2304",120
"2305",128
"2306",125.25
"2307",118
"2308",109.5
"2309",114
"2310",104.25
"2311",100
"2312",96
"2313",112.4
"2314",89
"2315",124.285714285714
"2316",88.5
"2317",112.25
"2318",84
"2319",126.181818181818
"2320",106
"2321",126.5
"2322",129.666666666667
"2323",107.5
"2324",95
"2325",109.333333333333
"2326",90.3333333333333
"2327",111.2
"2328",97.25
"2329",103.888888888889
"2330",90.3333333333333
"2331",122
"2332",122
"2333",120
"2334",122
"2335",120
"2336",121
"2337",165
"2338",126.666666666667
"2339",151.75
"2340",125.333333333333
"2341",155.666666666667
"2342",NA
"2343",149.666666666667
"2344",144
"2345",132
"2346",110.625
"2347",121.25
"2348",112.714285714286
"2349",122.666666666667
"2350",120.4
"2351",117
"2352",121.5
"2353",180
"2354",121.5
"2355",145
"2356",112.333333333333
"2357",136
"2358",95
"2359",124.166666666667
"2360",140
"2361",121.5
"2362",128
"2363",137
"2364",126.5
"2365",130
"2366",122
"2367",127
"2368",119
"2369",NA
"2370",109.333333333333
"2371",97
"2372",104.5
"2373",97
"2374",127.2
"2375",94.5
"2376",126.5
"2377",90
"2378",119.333333333333
"2379",104
"2380",103.75
"2381",NA
"2382",NA
"2383",143
"2384",139
"2385",134
"2386",133
"2387",137
"2388",139
"2389",NA
"2390",140.333333333333
"2391",171.5
"2392",140.5
"2393",171.333333333333
"2394",125
"2395",135.714285714286
"2396",125.2
"2397",119.555555555556
"2398",162.5
"2399",119.636363636364
"2400",154
"2401",111.125
"2402",130.5
"2403",125
"2404",117.5
"2405",125.571428571429
"2406",117.5
"2407",129
"2408",121.75
"2409",134.25
"2410",122.8
"2411",145.333333333333
"2412",142.2
"2413",139.6
"2414",144.8
"2415",130.5
"2416",146.5
"2417",126.5
"2418",153
"2419",110.666666666667
"2420",NA
"2421",105.333333333333
"2422",103
"2423",105
"2424",98
"2425",123.5
"2426",121.4
"2427",138
"2428",120.2
"2429",113
"2430",114
"2431",107.5
"2432",126
"2433",121.5
"2434",123
"2435",120.333333333333
"2436",NA
"2437",128.8
"2438",129.5
"2439",111
"2440",127.75
"2441",112.666666666667
"2442",116
"2443",118.5
"2444",106.75
"2445",113.333333333333
"2446",104
"2447",112.75
"2448",151.8
"2449",125.857142857143
"2450",137.75
"2451",137.166666666667
"2452",117.833333333333
"2453",128.5
"2454",121.285714285714
"2455",111.75
"2456",107.714285714286
"2457",114
"2458",114
"2459",150.6
"2460",131.2
"2461",139
"2462",133.5
"2463",148.333333333333
"2464",127.25
"2465",116.428571428571
"2466",118.666666666667
"2467",128.75
"2468",133
"2469",119.75
"2470",111.4
"2471",149.166666666667
"2472",121.25
"2473",142.333333333333
"2474",132
"2475",161.25
"2476",142
"2477",158.5
"2478",159.666666666667
"2479",135.833333333333
"2480",143.333333333333
"2481",127.5
"2482",132.555555555556
"2483",124.571428571429
"2484",132
"2485",128.75
"2486",129.8
"2487",127.8
"2488",168
"2489",132.666666666667
"2490",NA
"2491",120.444444444444
"2492",161
"2493",109.4
"2494",NA
"2495",147
"2496",NA
"2497",135.666666666667
"2498",NA
"2499",118.6
"2500",121.75
"2501",121.5
"2502",115.25
"2503",129.142857142857
"2504",123.857142857143
"2505",124.4
"2506",113.8
"2507",123.5
"2508",116
"2509",122
"2510",111.5
"2511",117
"2512",106
"2513",NA
"2514",102.333333333333
"2515",NA
"2516",96.6666666666667
"2517",126
"2518",143.166666666667
"2519",NA
"2520",168.5
"2521",193
"2522",158.6
"2523",191
"2524",155.5
"2525",178
"2526",176
"2527",155.666666666667
"2528",143.5
"2529",175
"2530",NA
"2531",161.833333333333
"2532",177
"2533",157.2
"2534",177
"2535",140
"2536",177
"2537",139.8
"2538",146.25
"2539",127.285714285714
"2540",144.666666666667
"2541",130.6
"2542",133.333333333333
"2543",136.25
"2544",146
"2545",133.666666666667
"2546",87
"2547",118.2
"2548",114.666666666667
"2549",99
"2550",108.333333333333
"2551",96
"2552",99
"2553",92.3333333333333
"2554",98.6666666666667
"2555",102.428571428571
"2556",126.333333333333
"2557",92.6666666666667
"2558",135.714285714286
"2559",119.4
"2560",129.2
"2561",145.571428571429
"2562",116.333333333333
"2563",189
"2564",120.888888888889
"2565",115
"2566",117
"2567",101
"2568",122.333333333333
"2569",126
"2570",122
"2571",120.5
"2572",112.333333333333
"2573",106
"2574",155.333333333333
"2575",127.714285714286
"2576",161
"2577",110.333333333333
"2578",156.2
"2579",143.444444444444
"2580",146.25
"2581",157.857142857143
"2582",136.5
"2583",138.6
"2584",134
"2585",129.5
"2586",129.333333333333
"2587",123.333333333333
"2588",132
"2589",126.666666666667
"2590",144.5
"2591",124.5
"2592",124.333333333333
"2593",116.8
"2594",118
"2595",114.25
"2596",115.833333333333
"2597",163.2
"2598",104.666666666667
"2599",165.25
"2600",104.4
"2601",136.285714285714
"2602",135.5
"2603",134.636363636364
"2604",134.75
"2605",129.428571428571
"2606",137
"2607",138.25
"2608",192
"2609",193
"2610",192
"2611",150.5
"2612",176
"2613",135
"2614",144.166666666667
"2615",130.666666666667
"2616",132
"2617",139.5
"2618",192
"2619",140.5
"2620",157.833333333333
"2621",NA
"2622",154.666666666667
"2623",180
"2624",190.5
"2625",NA
"2626",NA
"2627",NA
"2628",NA
"2629",116
"2630",NA
"2631",113.333333333333
"2632",NA
"2633",113.2
"2634",136.5
"2635",109.75
"2636",132.8
"2637",NA
"2638",127.333333333333
"2639",NA
"2640",159.666666666667
"2641",NA
"2642",153.5
"2643",86
"2644",95
"2645",111.5
"2646",116.75
"2647",114
"2648",101
"2649",107.6
"2650",107.333333333333
"2651",130.6
"2652",126.5
"2653",131.333333333333
"2654",NA
"2655",120.333333333333
"2656",NA
"2657",120
"2658",120
"2659",131.333333333333
"2660",151
"2661",143.5
"2662",139.333333333333
"2663",130
"2664",134.75
"2665",127
"2666",139.5
"2667",173.75
"2668",166.5
"2669",172
"2670",142.25
"2671",159.2
"2672",142
"2673",169
"2674",137.666666666667
"2675",170.666666666667
"2676",134.333333333333
"2677",141.142857142857
"2678",216
"2679",135.2
"2680",216
"2681",156.8
"2682",157.5
"2683",143.6
"2684",138
"2685",138.5
"2686",137.2
"2687",137
"2688",130.4
"2689",130
"2690",150
"2691",129.25
"2692",125.714285714286
"2693",141.4
"2694",119.25
"2695",134
"2696",81
"2697",72
"2698",70
"2699",NA
"2700",NA
"2701",NA
"2702",175
"2703",175.5
"2704",133
"2705",133.25
"2706",129
"2707",137.25
"2708",141
"2709",141.4
"2710",134.666666666667
"2711",143.5
"2712",132.375
"2713",123.5
"2714",122.571428571429
"2715",116.5
"2716",112.125
"2717",108
"2718",108.142857142857
"2719",99.6666666666667
"2720",107.333333333333
"2721",105.25
"2722",112
"2723",105.666666666667
"2724",160
"2725",102.4
"2726",141.125
"2727",105
"2728",146.8
"2729",120.666666666667
"2730",184.5
"2731",141.875
"2732",NA
"2733",158.166666666667
"2734",NA
"2735",170.166666666667
"2736",NA
"2737",176.8
"2738",186.333333333333
"2739",218
"2740",217
"2741",218
"2742",214.666666666667
"2743",86
"2744",214.333333333333
"2745",144
"2746",203.75
"2747",186.666666666667
"2748",181.666666666667
"2749",181
"2750",182.666666666667
"2751",177.666666666667
"2752",168.5
"2753",114.571428571429
"2754",117
"2755",116.166666666667
"2756",138.2
"2757",107
"2758",110.142857142857
"2759",121
"2760",104
"2761",91.5
"2762",102
"2763",82
"2764",68
"2765",91.5
"2766",70.5
"2767",192.75
"2768",72
"2769",186.25
"2770",133.333333333333
"2771",140.75
"2772",171.5
"2773",131.666666666667
"2774",153.375
"2775",144.333333333333
"2776",142.333333333333
"2777",111.75
"2778",142.2
"2779",112.333333333333
"2780",148.666666666667
"2781",106.571428571429
"2782",112.25
"2783",96.2
"2784",127
"2785",99.1666666666667
"2786",125.666666666667
"2787",104.2
"2788",123
"2789",110.142857142857
"2790",120.666666666667
"2791",105.444444444444
"2792",123.5
"2793",96.75
"2794",100
"2795",98
"2796",136.25
"2797",68
"2798",129.5
"2799",NA
"2800",137
"2801",NA
"2802",132
"2803",141
"2804",115.333333333333
"2805",106.333333333333
"2806",116.666666666667
"2807",114.875
"2808",111.5
"2809",115
"2810",110
"2811",100.666666666667
"2812",129.666666666667
"2813",NA
"2814",120.333333333333
"2815",NA
"2816",114.333333333333
"2817",148
"2818",109.333333333333
"2819",130.333333333333
"2820",104.666666666667
"2821",111.25
"2822",103.5
"2823",106.5
"2824",100.333333333333
"2825",93.5
"2826",91.5
"2827",92.6666666666667
"2828",133.2
"2829",116.25
"2830",134.5
"2831",130.666666666667
"2832",156.333333333333
"2833",156
"2834",161
"2835",137.5
"2836",157
"2837",134.75
"2838",155.5
"2839",146
"2840",NA
"2841",140.333333333333
"2842",164.5
"2843",121.142857142857
"2844",155.333333333333
"2845",113.833333333333
"2846",146.4
"2847",146.666666666667
"2848",146.75
"2849",147.333333333333
"2850",132.25
"2851",127.444444444444
"2852",133.555555555556
"2853",128.714285714286
"2854",127.75
"2855",115.75
"2856",119.5
"2857",119
"2858",101.5
"2859",135.5
"2860",106
"2861",87.75
"2862",105.75
"2863",94.5
"2864",97.25
"2865",102
"2866",83.75
"2867",NA
"2868",157.666666666667
"2869",154
"2870",145.8
"2871",112
"2872",NA
"2873",NA
"2874",158
"2875",159
"2876",122
"2877",150
"2878",120.5
"2879",149
"2880",123.75
"2881",153.666666666667
"2882",144
"2883",153.666666666667
"2884",141.666666666667
"2885",141.333333333333
"2886",148
"2887",147.2
"2888",153.2
"2889",142.25
"2890",138.8
"2891",149.9
"2892",133.6
"2893",142.333333333333
"2894",114
"2895",141.857142857143
"2896",130.333333333333
"2897",133.166666666667
"2898",120.166666666667
"2899",123
"2900",118.272727272727
"2901",119
"2902",110.909090909091
"2903",118
"2904",102.125
"2905",117.8
"2906",94.4285714285714
"2907",115.363636363636
"2908",128.666666666667
"2909",114.571428571429
"2910",142.8
"2911",128.5
"2912",123.4
"2913",127
"2914",NA
"2915",106.166666666667
"2916",86.5
"2917",97.5
"2918",NA
"2919",NA
"2920",NA
"2921",NA
"2922",NA
"2923",NA
"2924",NA
"2925",NA
"2926",160
"2927",159
"2928",159.333333333333
"2929",NA
"2930",141.333333333333
"2931",NA
"2932",142
"2933",NA
"2934",133
"2935",104.75
"2936",124
"2937",103.5
"2938",121.5
"2939",111.5
"2940",116
"2941",93
"2942",94
"2943",92.3333333333333
"2944",NA
"2945",77
"2946",84
"2947",NA
"2948",82
"2949",NA
"2950",180
"2951",180
"2952",150
"2953",140.5
"2954",143.5
"2955",147.625
"2956",119.666666666667
"2957",144.4
"2958",127.428571428571
"2959",138.333333333333
"2960",123.25
"2961",136.333333333333
"2962",153.333333333333
"2963",130.666666666667
"2964",133.75
"2965",116.285714285714
"2966",140.75
"2967",106.4
"2968",143.2
"2969",91.4
"2970",127.666666666667
"2971",113.666666666667
"2972",118.857142857143
"2973",138.666666666667
"2974",124.166666666667
"2975",148.333333333333
"2976",155.666666666667
"2977",148
"2978",145
"2979",158
"2980",NA
"2981",NA
"2982",123
"2983",124.5
"2984",121.666666666667
"2985",NA
"2986",135
"2987",135
"2988",125.666666666667
"2989",NA
"2990",106.333333333333
"2991",NA
"2992",118.714285714286
"2993",153
"2994",125.8
"2995",138.75
"2996",126.666666666667
"2997",114
"2998",122.875
"2999",120.5
"3000",98
"3001",114.5
"3002",107.333333333333
"3003",107
"3004",120.333333333333
"3005",103.333333333333
"3006",118
"3007",99.8
"3008",112.6
"3009",151.2
"3010",106.4
"3011",157.8
"3012",97.75
"3013",149.75
"3014",91.75
"3015",126.384615384615
"3016",109.5
"3017",122.111111111111
"3018",140
"3019",126.125
"3020",150
"3021",110.6
"3022",146.25
"3023",83
"3024",163.333333333333
"3025",NA
"3026",125.166666666667
"3027",163
"3028",123
"3029",160.75
"3030",150
"3031",161.6
"3032",144.25
"3033",153.6
"3034",141.6
"3035",146.5
"3036",137.25
"3037",147.25
"3038",124
"3039",126.5
"3040",112.75
"3041",115
"3042",106
"3043",108.5
"3044",101.6
"3045",101.125
"3046",92
"3047",96.5
"3048",94.6666666666667
"3049",100
"3050",108.4
"3051",108.3
"3052",98.75
"3053",102.3
"3054",91
"3055",91.3333333333333
"3056",95.3333333333333
"3057",80
"3058",NA
"3059",136.5
"3060",184
"3061",136.666666666667
"3062",182
"3063",NA
"3064",175.666666666667
"3065",124
"3066",140.777777777778
"3067",111
"3068",146.166666666667
"3069",137
"3070",162
"3071",131.4
"3072",162
"3073",138.6
"3074",NA
"3075",162
"3076",162
"3077",149.8
"3078",162
"3079",150.666666666667
"3080",158
"3081",145.8
"3082",121.6
"3083",144.25
"3084",130.818181818182
"3085",125
"3086",138.111111111111
"3087",NA
"3088",127.75
"3089",113.666666666667
"3090",112
"3091",NA
"3092",105.166666666667
"3093",NA
"3094",NA
"3095",116
"3096",125
"3097",NA
"3098",123
"3099",NA
"3100",97.6666666666667
"3101",NA
"3102",NA
"3103",121
"3104",118
"3105",116.5
"3106",NA
"3107",140
"3108",123.2
"3109",121
"3110",142
"3111",111
"3112",137.444444444444
"3113",98
"3114",128.384615384615
"3115",125.25
"3116",113.5
"3117",167.666666666667
"3118",101.5
"3119",138.2
"3120",NA
"3121",167.333333333333
"3122",NA
"3123",167.666666666667
"3124",108
"3125",154.25
"3126",133.2
"3127",135.857142857143
"3128",142.25
"3129",127.333333333333
"3130",152.666666666667
"3131",137.333333333333
"3132",149.666666666667
"3133",132.5
"3134",153
"3135",128.571428571429
"3136",133.4
"3137",132.166666666667
"3138",116
"3139",NA
"3140",110.833333333333
"3141",NA
"3142",108.666666666667
"3143",96.3333333333333
"3144",115
"3145",96.6
"3146",NA
"3147",103.111111111111
"3148",NA
"3149",100.666666666667
"3150",125
"3151",106.666666666667
"3152",99
"3153",103
"3154",154.333333333333
"3155",96.6666666666667
"3156",132.333333333333
"3157",133.142857142857
"3158",117.666666666667
"3159",131.333333333333
"3160",132.5
"3161",122
"3162",157
"3163",120.857142857143
"3164",140.75
"3165",122
"3166",132.333333333333
"3167",115.5
"3168",131.333333333333
"3169",118
